渴望	0	0	7	0	0	0	0	0	
粗鲁	5	0	0	0	0	0	0	0	
秀俊	0	0	5	0	0	0	0	0	
查封	5	0	0	0	0	0	0	0	
亮堂	0	0	5	0	0	0	0	0	
过甚其辞	5	0	0	0	0	0	0	0	
一塌糊涂	9	0	0	0	0	0	0	0	
呕心镂骨	0	0	6	0	0	0	0	0	
廉洁	0	0	5	0	0	0	0	0	
万众一心	0	0	7	0	0	0	0	0	
地区霸权主义	7	0	0	0	0	0	0	0	
歪心邪意	7	0	0	0	0	0	0	0	
轻侮	0	0	0	5	0	0	0	0	
悲愤	0	0	0	0	7	0	7	0	
伪政权	0	0	0	7	0	0	0	0	
高斋学士	0	0	7	0	0	0	0	0	
得步进步	5	0	0	0	0	0	0	0	
望风而靡	7	0	0	0	0	0	0	0	
冰寒於水	0	0	5	0	0	0	0	0	
进退维艰	0	0	0	0	0	0	0	5	
龙马精神	0	0	5	0	0	0	0	0	
深奥	0	0	3	0	0	0	0	0	
麇骇雉伏	0	0	0	0	0	0	0	9	
只争朝夕	0	0	7	0	0	0	0	0	
冷噤	0	0	0	0	0	0	0	3	
漫不经心	1	0	0	0	0	0	0	0	
鸠居鹊巢	5	0	0	0	0	0	0	0	
雕虫小事	5	0	0	0	0	0	0	0	
可以信赖	0	0	5	0	0	0	0	0	
进退无依	0	0	0	0	0	0	0	5	
兴高彩烈	0	0	0	0	0	9	0	0	
投机取巧	5	0	0	0	0	0	0	0	
开宗明义	0	0	5	0	0	0	0	0	
隆重	0	0	5	0	0	0	0	0	
献礼	0	0	0	0	0	5	0	0	
善邻	0	0	1	0	0	0	0	0	
悲悯	0	0	0	0	7	0	0	0	
不足齿数	5	0	0	0	0	0	0	0	
秀色可餐	0	0	16	0	0	0	0	0	
笑纳	0	0	3	0	0	0	0	0	
元奸巨恶	9	0	0	0	0	0	0	0	
漠不相关	5	0	0	0	0	0	0	0	
井然	0	0	3	0	0	0	0	0	
雉头狐腋	5	0	0	0	0	0	0	0	
蠢人	5	0	0	0	0	0	0	0	
予取予求	5	0	0	0	0	0	0	0	
天神	0	0	9	0	0	0	0	0	
蠢事	3	0	0	0	0	0	0	0	
救苦救难	0	0	7	0	0	0	0	0	
敢怒不敢言	0	0	0	0	0	0	5	0	
悲惨	0	0	0	0	7	0	0	0	
畅想	0	0	0	0	0	5	0	0	
秀丽	0	0	8	0	0	0	0	0	
志行	0	0	7	0	0	0	0	0	
畅怀	0	0	0	0	0	7	0	0	
郢人斫垩	0	0	5	0	0	0	0	0	
悲怆	0	0	0	0	7	0	0	0	
面目狰狞	9	0	0	0	0	0	0	0	
穷凶恶极	0	0	0	9	0	0	0	0	
死硬派	0	0	0	3	0	0	0	0	
引荐	0	0	5	0	0	0	0	0	
神完气足	0	0	5	0	0	0	0	0	
旋律优美	0	0	9	0	0	9	0	0	
天禀	0	0	3	0	0	0	0	0	
东央西告	0	0	5	0	0	0	0	0	
呈祥	0	0	0	0	0	5	0	0	
麟子凤雏	0	0	9	0	0	0	0	0	
相安无事	0	0	5	0	0	0	0	0	
可观	0	0	5	0	0	0	0	0	
天悬地隔	3	0	0	0	0	0	0	0	
欣幸	0	0	0	0	0	3	0	0	
天诛地灭	7	0	0	9	0	0	0	0	
拾陈蹈故	5	0	0	0	0	0	0	0	
至圣至明	0	0	5	0	0	0	0	0	
鸡争鹅斗	0	0	0	5	0	0	0	0	
假面具	7	0	0	0	0	0	0	0	
忠告	0	0	12	0	0	0	0	0	
面无愧色	0	0	0	0	0	5	0	0	
释然	0	0	0	0	0	3	0	0	
悲恸	0	0	0	0	7	0	0	0	
轻信	3	0	0	0	0	0	0	0	
无偏无颇	0	0	7	0	0	0	0	0	
白眼	0	0	0	5	0	0	0	0	
眉眼高低	1	0	0	0	0	0	0	0	
忌恨	0	0	0	5	0	0	0	0	
无精打采	0	0	0	0	0	0	0	3	
进益	0	0	3	0	0	5	0	0	
狗急跳墙	5	0	0	3	0	0	0	0	
补益	0	0	7	0	0	0	0	0	
暗箭伤人	5	0	0	0	0	0	0	0	
服从	0	0	3	0	0	0	0	0	
惩办主义	7	0	0	0	0	0	0	0	
神超形越	0	0	0	0	0	5	0	0	
忠厚	0	0	5	0	0	0	0	0	
恰巧	0	0	0	0	0	0	0	0	
懈弛	5	0	0	0	0	0	0	0	
鲁阳麾戈	0	0	9	0	0	0	0	0	
至当	0	0	5	0	0	0	0	0	
和颜说色	0	0	0	0	0	5	0	0	
院士	0	0	7	0	0	0	0	0	
伸冤	0	0	0	0	7	0	0	0	
斠若画一	0	0	5	0	0	0	0	0	
荒唐	9	0	0	0	0	0	0	0	
赏光	0	0	3	0	0	0	0	0	
龙门点额	0	0	0	0	7	0	0	0	
温良恭俭让	0	0	9	0	0	0	0	0	
重聚	0	0	0	0	0	5	0	0	
忌惮	0	0	0	0	0	0	0	3	
没用	5	0	0	0	0	0	0	0	
圣贤	0	0	7	0	0	0	0	0	
方寸已乱	0	0	0	0	0	0	0	5	
药笼中物	0	0	7	0	0	0	0	0	
盲从	5	0	0	0	0	0	0	0	
进善惩恶	0	0	3	0	0	0	0	0	
空乏	3	0	0	0	0	0	0	0	
阉割	7	0	0	0	0	0	0	0	
歧视	5	0	0	0	0	0	0	0	
安故重迁	5	0	0	0	0	0	0	0	
夙嫌	0	0	0	7	0	0	0	0	
大白	0	0	0	0	0	3	0	0	
渴慕	0	0	9	0	0	0	0	0	
师老兵疲	0	0	0	0	3	0	0	0	
视而不见，听而不闻	9	0	0	0	0	0	0	0	
冷冷	3	0	0	0	0	0	0	0	
戴盆望天	3	0	0	0	3	0	0	0	
挟长挟贵	5	0	0	0	0	0	0	0	
光彩炫目	0	0	4	0	0	0	0	0	
挢揉造作	5	0	0	0	0	0	0	0	
幸福	0	0	0	0	0	7	0	0	
深彻	0	0	1	0	0	0	0	0	
榱崩栋折	0	0	0	0	7	0	0	0	
片甲不存	0	0	0	0	5	0	0	0	
咽苦吐甘	0	0	9	0	0	0	0	0	
虚空	0	0	0	0	5	0	0	0	
光明正大	0	0	9	0	0	0	0	0	
丢盔卸甲	0	0	0	0	5	0	0	0	
殚思极虑	0	0	7	0	0	0	0	0	
胁持	0	0	0	0	0	0	0	3	
建瓴高屋	0	0	7	0	0	0	0	0	
余响绕梁	0	0	9	0	0	0	0	0	
党坚势盛	0	0	5	0	0	0	0	0	
冰凉	0	0	0	0	0	0	0	5	
优良	0	0	5	0	0	0	0	0	
锦瑟华年	0	0	5	0	0	0	0	0	
荣升	0	0	5	0	0	1	0	0	
不胜	0	0	0	0	0	3	0	0	
博大精深	0	0	7	0	0	0	0	0	
傲霜斗雪	0	0	5	0	0	0	0	0	
白白	0	0	0	0	0	0	0	1	
福星高照	0	0	4	0	0	0	0	0	
平滑	0	0	1	0	0	0	0	0	
沾沾自好	3	0	0	0	0	0	0	0	
言之成理	0	0	9	0	0	0	0	0	
机智	0	0	10	0	0	0	0	0	
煽风点火	5	0	0	0	0	0	0	0	
缓急	0	0	3	0	0	0	0	0	
顶门壮户	0	0	5	0	0	0	0	0	
疵点	3	0	0	0	0	0	0	0	
忠勇	0	0	5	0	0	0	0	0	
湮没	5	0	0	0	0	0	0	0	
吃寡醋	5	0	0	0	0	0	0	0	
沽誉钓名	7	0	0	0	0	0	0	0	
不肖	7	0	0	0	0	0	0	0	
甘心情原	0	0	7	0	0	0	0	0	
交相辉映	0	0	5	0	0	0	0	0	
龙蟠虎绕	0	0	3	0	0	0	0	0	
扫帚星	7	0	0	5	0	0	0	0	
色厉内荏	0	0	0	3	0	0	0	0	
闹别扭	0	0	0	0	0	0	0	5	
古朴	0	0	4	0	0	0	0	0	
三魂出窍	0	0	0	0	0	0	0	7	
格格不入	3	0	0	0	0	0	0	0	
象齿焚身	0	0	0	0	0	0	0	7	
枉费工夫	0	0	0	0	7	0	0	0	
没理	3	0	0	0	0	0	0	0	
白皙	0	0	3	0	0	0	0	0	
推选	0	0	9	0	0	0	0	0	
望风而逃	5	0	0	3	0	0	0	0	
违误	5	0	0	0	0	0	0	0	
跋扈飞扬	5	0	0	0	0	0	0	0	
蝉腹龟肠	0	0	0	0	0	0	0	5	
古板	3	0	0	0	0	0	0	0	
肉了叭叽	9	0	0	3	0	0	0	0	
让步	0	0	3	0	0	0	0	5	
锃亮	0	0	5	0	0	0	0	0	
豺虎肆虐	7	0	0	7	0	0	0	0	
少吃无穿	0	0	0	0	3	0	0	0	
刓方为圆	7	0	0	0	0	0	0	0	
渺若烟云	0	0	3	0	0	0	0	0	
好语似珠	0	0	1	0	0	0	0	0	
贪脏	5	0	0	0	0	0	0	0	
思凡	0	0	0	5	0	0	0	0	
望风而遁	7	0	0	0	0	0	0	0	
讨便宜	5	0	0	0	0	0	0	0	
强梁	3	0	0	0	0	0	0	0	
毫不利已，专门利人	0	0	9	0	0	0	0	0	
桀黠	7	0	0	0	0	0	0	0	
返哺之恩	0	0	7	0	0	0	0	0	
不足取	5	0	0	0	0	0	0	0	
明来暗往	5	0	0	0	0	0	0	0	
开吊	0	0	0	0	7	0	0	0	
八公山上，草木皆兵	0	0	0	0	0	0	0	5	
愁闷	0	0	0	0	0	0	0	9	
刺儿头	5	0	0	3	0	0	0	0	
对路	0	0	8	0	0	0	0	0	
家破人亡	0	0	0	0	9	0	5	0	
游蜂浪蝶	5	0	0	0	0	0	0	0	
鸣鹤之应	0	0	5	0	0	0	0	0	
扬威曜武	5	0	7	0	0	0	0	0	
陵弱暴寡	7	0	0	0	0	0	0	0	
机敏	0	0	5	0	0	0	0	0	
志趣	0	0	5	0	0	0	0	0	
霸王别姬	5	0	0	0	0	0	0	0	
舍身图报	0	0	5	0	0	0	0	0	
鸿福	0	0	7	0	0	1	0	0	
神来之笔	0	0	5	0	0	0	0	0	
人生如寄	0	0	0	0	7	0	0	0	
社会贤达	0	0	7	0	0	0	0	0	
畅旺	0	0	1	0	0	5	0	0	
天籁	0	0	9	0	0	0	0	0	
平淡	0	0	0	0	0	1	0	0	
机断	0	0	8	0	0	0	0	0	
同美相妒	5	0	0	0	0	0	0	0	
贪色	3	0	0	0	0	0	0	0	
嗲声嗲气	3	0	0	3	0	0	0	0	
鹘仑吞枣	5	0	0	0	0	0	0	0	
明丽	0	0	5	0	0	0	0	0	
瞽言妄举	5	0	0	0	0	0	0	0	
恭而敬之	0	0	3	0	0	0	0	0	
赐教	0	0	5	0	0	0	0	0	
搜肠刮肚	3	0	0	0	0	0	0	0	
穷途	3	0	0	0	0	0	0	7	
鳏鱼渴凤	0	0	0	0	7	0	0	0	
生吞活剥	5	0	0	0	0	0	0	0	
钻天觅缝	7	0	0	0	0	0	0	0	
白痴	7	0	0	3	0	0	0	0	
款款深深	0	0	9	0	0	0	0	0	
吃亏	0	0	0	0	0	0	0	5	
神武挂冠	0	0	0	0	0	5	0	0	
爱素好古	0	0	5	0	0	0	0	0	
指鹿作马	5	0	0	0	0	0	0	0	
痞棍	0	0	0	3	0	0	0	0	
过甚其词	5	0	0	0	0	0	0	0	
扶墙摸壁	5	0	0	0	0	0	0	0	
骋怀	0	0	0	0	0	7	0	0	
查抄	5	0	0	0	0	0	0	0	
冷厉	0	0	0	7	0	0	7	0	
多快好省	0	0	3	0	0	0	0	0	
圆全	0	0	5	0	0	0	0	0	
罪不容诛	0	0	0	9	0	0	0	0	
裁处	0	0	0	0	7	0	0	0	
鸾飘凤泊	0	0	7	0	0	0	0	0	
板面孔	0	0	0	0	0	0	0	5	
人不知，鬼不觉	5	0	0	0	0	0	0	0	
至尊	0	0	9	0	0	0	0	0	
违天害理	0	0	0	9	0	0	0	0	
舛讹	3	0	0	0	0	0	0	0	
依人篱下	0	0	0	0	7	0	0	0	
否终复泰	0	0	0	0	0	5	0	0	
温衾扇枕	0	0	9	0	0	0	0	0	
驽马铅刀	5	0	0	0	0	0	0	0	
不苟	0	0	3	0	0	0	0	0	
是非口舌	5	0	0	3	0	0	0	0	
信口开河	3	0	0	0	0	0	0	0	
飞将军	0	0	7	0	0	0	0	0	
释疑	0	0	0	0	0	5	0	0	
使酒骂座	5	0	0	0	0	0	0	0	
东闪西躲	5	0	0	0	0	0	0	0	
一表非俗	0	0	3	0	0	0	0	0	
不劳而获	5	0	0	0	0	0	0	0	
当先	0	0	3	0	0	0	0	0	
舛误	5	0	0	0	0	0	0	0	
逍遥	0	0	0	0	0	5	0	0	
八面玲珑	3	0	1	0	0	0	0	0	
平民	0	0	5	0	0	0	0	0	
鸾凤分飞	0	0	0	0	3	0	0	0	
惟所欲为	9	0	0	0	0	0	0	0	
名卿钜公	0	0	6	0	0	0	0	0	
逸兴云飞	0	0	0	0	0	9	0	0	
优胜	0	0	9	0	0	0	0	0	
有胆有识	0	0	7	0	0	0	0	3	
入地无门	0	0	0	0	5	0	0	0	
坐而待弊	5	0	0	0	0	0	0	0	
匹夫之勇	5	0	0	0	0	0	0	0	
十行俱下	0	0	3	0	0	0	0	0	
爪牙	5	0	0	0	0	0	0	0	
公私两利	0	0	3	0	0	0	0	0	
倩女离魂	0	0	7	0	0	0	0	0	
虚礼	0	0	0	5	0	0	0	0	
谴谪	5	0	0	0	0	0	0	0	
魔鬼	0	0	0	9	0	0	0	0	
忘义	5	0	0	0	0	0	0	0	
杯蛇鬼车	0	0	0	0	0	0	0	5	
穷酸	1	0	0	3	0	0	0	0	
权门	5	0	0	3	0	0	0	0	
坐冷板凳	5	0	0	0	0	0	0	0	
云起雪飞	0	0	5	0	0	0	0	0	
绘影绘色	0	0	5	0	0	0	0	0	
荣军	0	0	7	0	0	0	0	0	
乱臣	3	0	0	3	0	0	0	0	
月异日新	0	0	3	0	0	0	0	0	
天假其年	0	0	9	0	0	0	0	0	
饮气吞声	0	0	0	0	0	0	5	5	
困惑	0	0	0	0	0	0	0	1	
安乐	0	0	0	0	0	3	0	0	
桂折一枝	0	0	7	0	0	7	0	0	
荣幸	0	0	0	0	0	5	0	0	
恣心纵欲	7	0	0	0	0	0	0	0	
令人满意	0	0	0	0	0	5	0	0	
煦暖	0	0	5	0	0	0	0	0	
三纸无驴	5	0	0	0	0	0	0	0	
知人论世	0	0	0	0	0	0	0	7	
道殣相枕	0	0	0	0	5	0	0	0	
欣喜	0	0	0	0	0	5	0	0	
同声同气	0	0	9	0	0	0	0	0	
一碗水端平	0	0	12	0	0	0	0	0	
百二河山	0	0	5	0	0	0	0	0	
粗陋	7	0	0	5	0	0	0	0	
涎玉沫珠	0	0	5	0	0	0	0	0	
刻雾裁风	0	0	5	0	0	0	0	0	
忠忱	0	0	7	0	0	0	0	0	
诛尽杀绝	0	0	0	7	0	0	0	0	
不足	0	0	0	0	5	0	0	0	
高朋满座	0	0	0	0	0	7	0	0	
帮腔	5	0	0	0	0	0	0	0	
忠心	0	0	5	0	0	0	0	0	
驷马莫追	0	0	7	0	0	0	0	0	
幸甚	0	0	0	0	0	7	0	0	
偷媚取容	7	0	0	0	0	0	0	0	
旁门小道	6	0	0	0	0	0	0	0	
公买公卖	0	0	5	0	0	0	0	0	
追风逐影	0	0	7	0	0	0	0	0	
急若流星	0	0	0	0	0	0	0	5	
扬威耀武	0	0	7	0	0	0	0	0	
身强力壮	0	0	3	0	0	0	0	0	
低心下意	0	0	5	0	0	0	0	0	
吃错药	5	0	0	0	0	0	0	0	
圆满	0	0	0	0	0	3	0	0	
老寿星	0	0	1	0	0	0	0	0	
负才傲物	7	0	0	0	0	0	0	0	
分心挂腹	0	0	0	0	7	0	0	0	
不赖	0	0	3	0	0	0	0	0	
认贼作父	7	0	0	0	0	0	0	0	
卑下	7	0	0	0	0	0	0	0	
长处	0	0	5	0	0	0	0	0	
感谢	0	0	8	0	0	0	0	0	
够呛	3	0	0	0	0	0	0	0	
水土不服	0	0	0	0	0	0	0	5	
按期	0	0	5	0	0	0	0	0	
枉费心计	0	0	0	0	7	0	0	0	
阿谀顺旨	5	0	0	5	0	0	0	0	
昂然直入	0	0	5	0	0	0	0	0	
至友	0	0	10	0	0	0	0	0	
疑心病	7	0	0	0	0	0	0	0	
安于	3	0	0	0	0	0	5	0	
悲歌	0	0	0	0	5	0	0	0	
来者不善	7	0	0	0	0	0	0	0	
破崖绝角	0	0	3	0	0	0	0	0	
非池中物	0	0	6	0	0	0	0	0	
撇脱	0	0	7	0	0	0	0	0	
刊心刻骨	0	0	5	0	5	0	0	0	
勇健	0	0	3	0	0	0	0	0	
问安视寝	0	0	7	0	0	0	0	0	
事不关己，高高挂起	3	0	0	0	0	0	0	0	
龙跳虎伏	0	0	7	0	0	0	0	0	
致谢	0	0	3	0	0	3	0	0	
不分青白	5	0	0	0	0	0	0	0	
胡越一家	0	0	0	0	0	5	0	0	
嗾使	7	0	0	0	0	0	0	0	
矗立	0	0	3	0	0	0	0	0	
卷甲衔枚	0	0	3	0	0	0	0	0	
鞫为茂草	0	0	0	0	3	0	0	0	
不可究诘	0	0	0	0	7	0	0	0	
音容宛在	0	0	0	0	6	0	0	0	
凌轹	5	0	0	5	0	0	0	0	
敌视	0	0	0	7	0	0	0	0	
自暴自弃	5	0	0	0	0	0	0	0	
躬逢	0	0	9	0	0	0	0	0	
狂轰滥炸	0	0	0	0	0	0	9	0	
赏封	0	0	5	0	0	0	0	0	
巧言如簧	5	0	0	5	0	0	0	0	
有气无力	5	0	0	0	0	0	0	0	
荣归	0	0	7	0	0	0	0	0	
重负	0	0	0	0	0	0	0	5	
富可敌国	0	0	3	0	0	0	0	0	
三天打鱼两天晒网	3	0	0	0	0	0	0	0	
病入膏肓	0	0	0	0	5	0	0	0	
伤心惨目	0	0	0	0	7	0	0	0	
桃腮粉脸	0	0	5	0	0	0	0	0	
平列	0	0	3	0	0	0	0	0	
孤苦仃俜	0	0	0	0	7	0	0	0	
不伦不类	7	0	0	0	0	0	0	0	
鸾音鹤信	0	0	5	0	0	0	0	0	
斩将搴旗	0	0	5	0	0	0	0	0	
八珍玉食	0	0	5	0	0	0	0	0	
外患	0	0	0	0	0	0	0	5	
技高一筹	0	0	3	0	0	0	0	0	
卑俗	5	0	0	5	0	0	0	0	
未焚徙薪	0	0	7	0	0	0	0	0	
片甲不回	0	0	0	0	1	0	0	0	
伤言扎语	5	0	0	0	0	0	0	0	
使人愉快	0	0	0	0	0	5	0	0	
靡靡	3	0	0	0	0	0	0	0	
冷峭	0	0	0	0	0	0	0	1	
战争狂	1	0	0	0	0	0	0	0	
深切	0	0	0	0	7	0	0	0	
冷峻	5	0	0	5	0	0	0	0	
惹是招非	3	0	0	0	0	0	0	0	
大笑	0	0	0	0	0	7	0	0	
宋玉东墙	0	0	7	0	0	0	0	0	
深刻	0	0	3	0	0	0	0	0	
抱火寝薪	0	0	0	0	0	0	0	5	
复旧如新	0	0	3	0	0	0	0	0	
通明	0	0	0	0	0	3	0	0	
贪贿	5	0	0	5	0	0	0	0	
覆盆之冤	0	0	0	0	9	0	0	7	
暗昧之事	5	0	0	0	0	0	0	0	
刀俎	3	0	0	5	0	0	0	0	
流里流气	7	0	0	5	0	0	0	0	
凌辱	7	0	0	0	0	0	0	0	
无可置辩	0	0	7	0	0	0	0	0	
周章	0	0	0	0	0	0	0	3	
怨气冲天	0	0	0	0	0	0	7	0	
渴求	0	0	0	0	5	0	0	0	
幻灭	0	0	0	0	5	0	0	0	
致贺	0	0	0	0	0	5	0	0	
懈劲	5	0	0	0	0	0	0	0	
孤鸾照镜	0	0	0	0	7	0	0	0	
无污染	0	0	9	0	0	0	0	0	
呈献	0	0	5	0	0	0	0	0	
不谓	0	0	0	0	0	0	0	0	
真正	0	0	3	0	0	0	0	0	
帝国主义	7	0	0	0	0	0	0	0	
不迭	0	0	0	0	0	0	0	5	
勇力	0	0	3	0	0	0	0	0	
抱病	0	0	0	0	0	0	0	7	
开朗	0	0	5	0	0	0	0	0	
不在其位，不谋其政	5	0	0	0	0	0	0	0	
有眼无珠	7	0	0	0	0	0	0	0	
不过	0	0	0	0	0	0	0	5	
讷言敏行	0	0	7	0	0	0	0	0	
聪明才智	0	0	6	0	0	0	0	0	
敦本务实	0	0	5	0	0	0	0	0	
按时	0	0	5	0	0	0	0	0	
可耻	0	0	0	5	0	0	0	0	
貌是心非	1	0	0	0	0	0	0	0	
筚门圭窦	0	0	0	0	5	0	0	0	
长寿	0	0	7	0	0	0	0	0	
天灾	0	0	0	0	0	0	0	7	
抱疚	0	0	0	0	3	0	0	0	
圈套	7	0	0	0	0	0	0	0	
夸功自大	5	0	0	0	0	0	0	0	
谭言微中	0	0	7	0	0	0	0	0	
优质	0	0	3	0	0	0	0	0	
计过自讼	0	0	0	0	5	0	0	0	
最佳	0	0	3	0	0	0	0	0	
一手包办	3	0	0	5	0	0	0	0	
高才远识	0	0	5	0	0	0	0	0	
狐奔鼠窜	0	0	0	5	0	0	0	0	
灿烂	0	0	5	0	0	0	0	0	
拆东墙补西墙	5	0	0	0	0	0	0	0	
桂玉之地	0	0	5	0	0	0	0	0	
惶惶然	0	0	0	0	0	0	0	3	
亮节高风	0	0	10	0	0	0	0	0	
健旺	0	0	8	0	0	0	0	0	
不轨	3	0	0	0	0	0	0	0	
人强马壮	0	0	3	0	0	0	0	0	
困心衡虑	0	0	0	0	0	0	0	5	
奴颜媚骨	7	0	0	7	0	0	0	0	
取悦	3	0	0	0	0	0	0	0	
安分守己	0	0	5	0	0	0	0	0	
雁影分飞	0	0	0	0	7	0	0	0	
呆愣愣	3	0	0	0	0	0	0	0	
荒寂	0	0	0	0	7	0	0	3	
归心	0	0	10	0	0	0	0	0	
概日凌云	0	0	9	0	0	0	0	0	
粉妆玉琢	0	0	5	0	0	0	0	0	
炮制	3	0	0	0	0	0	0	0	
优越	0	0	5	0	0	0	0	0	
无偏无陂	0	0	7	0	0	0	0	0	
当头棒喝	7	0	0	0	0	0	0	0	
长篇累牍	5	0	0	0	0	0	0	3	
豪杰蜂起	0	0	5	0	0	0	0	0	
劳民伤财	7	0	0	0	0	0	0	0	
鸡犬升天	7	0	0	0	0	0	0	0	
待价而沽	0	0	3	0	0	0	0	0	
急不可待	0	0	0	0	0	0	0	7	
仁人志士	0	0	5	0	0	0	0	0	
尊主泽民	0	0	5	0	0	0	0	0	
透辟	0	0	7	0	0	0	0	0	
深入	0	0	1	0	0	0	0	0	
治郭安邦	0	0	5	0	0	0	0	0	
装样子	5	0	0	0	0	0	0	0	
梦想颠倒	0	0	0	0	7	0	0	0	
殒命	0	0	0	0	9	0	0	0	
林下清风	0	0	9	0	0	0	0	0	
引诱	5	0	0	0	0	0	0	0	
天然	0	0	5	0	0	0	0	0	
予取予携	5	0	0	0	0	0	0	0	
开门揖盗	7	0	0	0	0	0	0	0	
剥极则复	0	0	0	0	0	5	0	0	
坐卧不离	0	0	0	0	0	7	0	0	
岁寒松柏	0	0	9	0	0	0	0	0	
黄锺毁弃	0	0	0	0	7	0	0	0	
伐罪吊人	0	0	5	0	0	0	0	0	
背不住	7	0	0	0	0	0	0	0	
本本主义	5	0	0	0	0	0	0	0	
劣马	5	0	0	0	0	0	0	0	
分外夺目	0	0	5	0	0	0	0	0	
帮衬	0	0	0	0	0	5	0	0	
锋利	0	0	1	0	0	0	0	0	
管见	4	0	0	0	0	0	0	0	
枯骨生肉	0	0	7	0	0	0	0	0	
沥血披肝	0	0	5	0	0	0	0	0	
挂念	0	0	0	0	5	0	0	0	
饱暖生淫欲	5	0	0	0	0	0	0	0	
兔丝燕麦	5	0	0	0	0	0	0	0	
亮晶晶	0	0	5	0	0	0	0	0	
园丁	0	0	7	0	0	0	0	0	
大礼	0	0	8	0	0	0	0	0	
死不足惜	0	0	0	7	0	0	0	0	
有口无行	5	0	0	0	0	0	0	0	
多余	3	0	0	0	0	0	0	0	
婚外	5	0	0	0	0	0	0	0	
批准	0	0	0	0	0	5	0	0	
弃甲曳兵	5	0	0	0	3	0	0	0	
枕戈汗马	0	0	5	0	5	0	0	0	
分贫振穷	0	0	5	0	0	0	0	0	
钩玄提要	0	0	1	0	0	0	0	0	
阔绰	1	0	0	0	0	0	0	0	
建设	0	0	5	0	0	0	0	0	
贪汙狼藉	7	0	0	0	0	0	0	0	
思念	0	0	0	0	5	0	0	0	
泽及枯骨	0	0	14	0	0	0	0	0	
千真万确	0	0	7	0	0	0	0	0	
十全	0	0	7	0	0	0	0	0	
平息	0	0	7	0	0	0	0	0	
伫结之情	0	0	0	0	5	0	0	0	
金石丝竹	0	0	0	0	0	5	0	0	
忧心如焚	0	0	0	0	0	0	0	9	
踔绝之能	0	0	7	0	0	0	0	0	
天下一家	0	0	0	0	0	5	0	0	
海桑陵谷	0	0	0	0	5	0	0	0	
凡事预则立，不预则废	0	0	3	0	0	0	0	0	
衣衫不整	9	0	0	0	0	0	0	0	
耍滑头	1	0	0	1	0	0	0	0	
华年	0	0	0	0	1	5	0	0	
单鹄寡凫	0	0	0	0	3	0	0	0	
尸骨未寒	0	0	0	0	7	0	0	0	
天下第一	0	0	9	0	0	0	0	0	
等闲视之	3	0	0	0	0	0	0	0	
魂不守宅	0	0	0	0	0	0	0	12	
美意延年	0	0	3	0	0	0	0	0	
忠实	0	0	7	0	0	0	0	0	
琴瑟之好	0	0	7	0	0	0	0	0	
端午	0	0	0	0	0	5	0	0	
癞皮狗	5	0	0	7	0	0	0	0	
诲人不惓	0	0	7	0	0	0	0	0	
唾面自干	5	0	0	3	0	0	0	0	
奋力	0	0	5	0	0	0	0	0	
圆寂	0	0	0	0	7	0	0	0	
妖魔鬼怪	3	0	0	5	0	0	0	0	
化日光天	0	0	7	0	0	0	0	0	
赔了夫人又折兵	7	0	0	0	5	0	0	0	
沾风惹草	5	0	0	0	0	0	0	0	
绘声绘影	0	0	3	0	0	0	0	0	
恶煞煞	7	0	0	0	0	0	0	0	
誓海盟山	0	0	7	0	0	0	0	0	
一朝之忿	0	0	0	0	0	0	9	0	
卓尔不群	0	0	7	0	0	0	0	0	
奋身不顾	0	0	7	0	0	0	0	0	
夺冠	0	0	3	0	0	5	0	0	
握风捕影	7	0	0	0	0	0	0	0	
研经铸史	0	0	7	0	0	0	0	0	
平服	0	0	0	0	0	5	0	0	
斗绝一隅	3	0	0	0	0	0	0	0	
土偶蒙金	7	0	0	0	0	0	0	0	
重气轻命	7	0	0	0	0	0	0	0	
曲直	0	0	0	0	0	0	0	5	
目眐心骇	0	0	0	0	0	0	0	7	
进退维谷	0	0	0	0	0	0	0	5	
谬以千里	5	0	0	0	0	0	0	0	
庄严	0	0	5	0	0	0	0	0	
落荒而逃	7	0	0	0	5	0	0	0	
革面敛手	0	0	7	0	0	0	0	0	
醉生梦死	10	0	0	0	0	0	0	0	
巫云楚雨	0	0	0	0	0	9	0	0	
楚楚	0	0	8	0	0	0	0	0	
平权	0	0	5	0	0	0	0	0	
杏眼圆睁	0	0	3	0	0	0	0	0	
平板	1	0	0	0	0	0	0	0	
使用方便	0	0	3	0	0	0	0	0	
敬老慈幼	0	0	8	0	0	0	0	0	
磨磨蹭蹭	3	0	0	0	0	0	0	1	
长命富贵　	0	0	9	0	0	0	0	0	
盈溢	0	0	3	0	0	0	0	0	
懊丧	0	0	0	0	0	0	0	1	
华彩	0	0	5	0	0	3	0	0	
开怀	0	0	0	0	0	5	0	0	
宁为五碎，不为瓦全	0	0	7	0	0	0	0	0	
丰功厚利	0	0	7	0	0	0	0	0	
书通二酉	0	0	5	0	0	0	0	0	
赃秽狼藉	5	0	0	0	0	0	0	0	
胜状	0	0	5	0	0	1	0	0	
天真	5	0	5	0	0	0	0	0	
蔽塞	0	0	0	0	0	0	0	5	
明枪暗箭	1	0	0	0	0	0	0	0	
上流	0	0	3	0	0	0	0	1	
沦肌浃髓	0	0	0	0	9	0	0	0	
温良谦恭让	0	0	7	0	0	0	0	0	
凤叹虎视	0	0	9	0	0	0	0	0	
直溜溜	0	0	5	0	0	0	0	0	
